car_id,command,sensor_0_distance,sensor_0_object_type,sensor_1_distance,sensor_1_object_type,sensor_2_distance,sensor_2_object_type,sensor_3_distance,sensor_3_object_type,sensor_4_distance,sensor_4_object_type,sensor_5_distance,sensor_5_object_type,sensor_6_distance,sensor_6_object_type,sensor_7_distance,sensor_7_object_type,sensor_8_distance,sensor_8_object_type,sensor_9_distance,sensor_9_object_type,sensor_10_distance,sensor_10_object_type,sensor_11_distance,sensor_11_object_type,sensor_12_distance,sensor_12_object_type,sensor_13_distance,sensor_13_object_type,sensor_14_distance,sensor_14_object_type,sensor_15_distance,sensor_15_object_type
car_1,keep_direction,41.188021535170115,1.0,45.76072860290282,1.0,52.58226158502887,1.0,63.05206466816344,1.0,80.20217872758138,1.0,111.95217600652298,1.0,187.3893737897686,1.0,452.1135055250143,1.0,452.1135055250143,1.0,187.3893737897686,1.0,111.95217600652298,1.0,80.20217872758137,1.0,63.05206466816347,1.0,52.58226158502888,1.0,45.76072860290282,1.0,41.188021535170115,1.0
car_1,turn_left,41.18802153517013,1.0,45.76072860290282,1.0,52.58226158502888,1.0,63.05206466816345,1.0,80.20217872758138,1.0,111.95217600652298,1.0,187.3893737897686,1.0,451.1110636269332,1.0,451.1110636269332,1.0,187.3893737897686,1.0,111.95217600652298,1.0,80.20217872758141,1.0,63.05206466816344,1.0,52.58226158502888,1.0,45.76072860290282,1.0,41.188021535170144,1.0
car_1,turn_left,40.71420843503818,1.0,45.063573545828575,1.0,51.54386106504415,1.0,61.43660602580427,1.0,77.4706151112416,1.0,106.56842469951108,1.0,172.73887617545918,1.0,450.7343591313029,1.0,449.6231975969146,1.0,204.7251878899476,1.0,117.9157454701344,1.0,83.14601281171032,1.0,64.76829916692242,1.0,53.67675752588413,1.0,46.49283968665809,1.0,41.68569644882465,1.0
car_1,turn_left,40.24350982996876,1.0,44.37800858895911,1.0,50.53376593100193,1.0,59.885736233098,1.0,74.89529619372108,1.0,101.63893481582902,1.0,160.1262197571584,1.0,377.1700506068911,1.0,448.2768855093454,1.0,225.6523019202783,1.0,124.61213341730507,1.0,86.36630500549569,1.0,66.6252864701018,1.0,54.85730068616761,1.0,47.284632129260316,1.0,42.22886836804093,1.0
car_1,turn_left,39.77555557402738,1.0,43.70318327197148,1.0,49.549955858966,1.0,58.39427850742878,1.0,72.46089868712095,1.0,97.10425848298286,1.0,149.14364937794028,1.0,322.36134474760246,1.0,447.07098454367093,1.0,251.36734110394082,1.0,132.17020905772833,1.0,89.8957759047081,1.0,68.63535347457517,1.0,56.12969426103683,1.0,48.13923250788079,1.0,42.8193576741713,1.0
car_1,turn_left,39.30999051546572,1.0,43.038300054523816,1.0,48.59057118010516,1.0,56.957565868910166,1.0,70.15400619469997,1.0,92.91484574811567,1.0,139.48533490255554,1.0,281.1584271108569,1.0,446.0045678928101,1.0,283.6652956353558,1.0,140.75108738091072,1.0,93.77262109782447,1.0,70.81238698928868,1.0,57.50034027992259,1.0,49.060047188404866,1.0,43.459135825788685,1.0
car_1,turn_left,38.84647301118073,1.0,42.382609385561885,1.0,47.65389623435805,1.0,55.57137874509784,1.0,67.96282008693953,1.0,89.02906481241273,1.0,130.91739310686668,1.0,249.0258626122093,1.0,445.0769220899492,1.0,325.36692371457474,1.0,150.55887728403255,1.0,98.04170090451058,1.0,73.17208481704189,1.0,58.976315797919575,1.0,50.050791411512314,1.0,44.15033827550333,1.0
car_1,turn_left,38.38467355870026,1.0,41.7354052682727,1.0,46.73834470946246,1.0,54.231891478600254,1.0,65.87692138949262,1.0,85.41167912432816,1.0,123.2579022588265,1.0,223.24236910149216,1.0,444.28754513250175,1.0,446.4871451201982,1.0,161.8560360734725,1.0,102.75605461467171,1.0,75.73225707828496,1.0,60.56546114533256,1.0,51.115522205414855,1.0,44.89527886287378,1.0
car_1,turn_left,37.92427353235482,1.0,41.09602126106304,1.0,45.84244669222366,1.0,52.93562628777048,1.0,63.887073480246414,1.0,82.03266288638243,1.0,116.36322787262138,1.0,202.07620224864093,1.0,443.63614539281144,1.0,444.73267374933124,1.0,174.98581069398756,1.0,107.978847393912,1.0,78.51318990323479,1.0,62.276482515323025,1.0,52.2586757188316,1.0,45.69646587609156,1.0
car_1,turn_left,37.464964011791224,1.0,40.463826862858284,1.0,44.964837200866995,1.0,51.6794134942573,1.0,61.985057659972426,1.0,78.86627037184267,1.0,110.11845072528946,1.0,184.37284797037142,1.0,443.1226413106346,1.0,443.1226413106346,1.0,190.40589960917654,1.0,113.7859012877565,1.0,81.53808708332016,1.0,64.11907167635445,1.0,53.48510967580043,1.0,46.55662000493865,1.0
car_1,turn_left,37.00644469228285,1.0,39.838224237727836,1.0,44.104246002197335,1.0,50.46035704203831,1.0,60.16353537679059,1.0,75.89029778643058,1.0,104.43052971453136,1.0,169.3330106446438,1.0,442.7471618678431,1.0,441.6554745429124,1.0,208.7404757467827,1.0,120.26902551801807,1.0,84.83360989259607,1.0,66.10404623314496,1.0,54.800151784545015,1.0,47.478694442531676,1.0
car_1,turn_left,36.54842286739702,1.0,39.21864523959736,1.0,43.259488546282014,1.0,49.275804502135145,1.0,58.41593219412329,1.0,73.08549274757154,1.0,99.22332938074246,1.0,156.38574921879854,1.0,368.5130619285282,1.0,440.32982388165954,1.0,230.86342325326694,1.0,127.54045690613177,1.0,88.43054150852034,1.0,68.2435146655212,1.0,56.20965509123492,1.0,48.46589743469144,1.0
